t,pitch_hz,pitch_midi
189.31,242.68122790393755,59
189.32,238.94354431768357,58
189.33,242.88362586130424,59
189.34,0.0,0
189.35,0.0,0
189.36,0.0,0
189.37,0.0,0
189.38,0.0,0
189.39,0.0,0
189.4,0.0,0
189.41,0.0,0
189.42,285.2107130626761,61
189.43,291.0275900151178,62
189.44,295.41561139544353,62
189.45,297.8873761474074,62
189.46,295.50131625810764,62
189.47,291.58165580701984,62
189.48,287.4704187438428,62
189.49,283.33000120589014,61
189.5,280.0428341654012,61
189.51,279.4780410097364,61
189.52,281.3481827906055,61
189.53,287.940280200015,62
189.54,295.5202973742526,62
189.55,300.90311457306166,62
189.56,305.86265960005403,63
189.57,313.374221771077,63
189.58,320.20979265996374,63
189.59,325.8311167551652,64
189.6,328.25407824915527,64
189.61,328.96884356097826,64
189.62,329.0022105017078,64
189.63,329.0511486289132,64
189.64,329.2700786081626,64
189.65,329.5249414044612,64
189.66,329.6010437413755,64
189.67,329.65585128441074,64
189.68,329.52004229304515,64
189.69,329.1345277871932,64
189.7,328.8099176296,64
189.71,327.74503721705975,64
189.72,324.74379488331965,64
189.73,321.5816747336669,64
189.74,315.7199142153898,63
189.75,307.86154601283755,63
189.76,299.83460386596715,62
189.77,296.07301876145664,62
189.78,296.83746796716594,62
189.79,309.9307297788637,63
189.8,321.3506151674474,64
189.81,326.3627691606846,64
189.82,328.2368316557273,64
189.83,328.9664543770436,64
189.84,329.01930599079054,64
189.85,328.9120105873219,64
189.86,328.6635723954045,64
189.87,327.9807028057246,64
189.88,326.2693190923932,64
189.89,324.7714156448873,64
189.9,307.0300316683304,63
189.91,305.7207587956722,63
189.92,305.05159012922456,63
189.93,304.9136711133264,63
189.94,315.7958280612791,63
189.95,315.934954933644,63
189.96,318.7563148308495,63
189.97,319.6288385784504,63
189.98,331.85844257490055,64
189.99,331.43871783427716,64
190.0,330.2627357107233,64
190.01,329.24333925920143,64
190.02,326.77075036775244,64
190.03,342.3378522671299,65
190.04,349.26758202356683,65
190.05,345.57660014021644,65
190.06,340.9246520486284,65
190.07,336.78265092369713,64
190.08,332.595936573427,64
190.09,330.46893159523603,64
190.1,330.4722395101813,64
190.11,334.7872496259116,64
190.12,345.62423112969236,65
190.13,357.14075273052885,65
190.14,365.0846649112527,66
190.15,369.49485020557114,66
190.16,369.9185441375206,66
190.17,367.7635275655226,66
190.18,364.8432495177709,66
190.19,361.22322257044584,66
190.2,352.0430701251468,65
190.21,342.1998227301965,65
190.22,329.5877177375781,64
190.23,327.8905009256542,64
190.24,328.3679834417766,64
190.25,329.17411645515966,64
190.26,329.5538579991907,64
190.27,329.563371873038,64
190.28,329.4850056480901,64
190.29,329.45084856794165,64
190.3,329.4263842283865,64
190.31,329.1705314008494,64
190.32,328.8613204265933,64
190.33,329.1041796964534,64
190.34,330.24168205120554,64
190.35,330.62901476388026,64
190.36,329.9951004810836,64
190.37,329.4667173093,64
190.38,329.0057305579799,64
190.39,325.1814401059505,64
190.4,324.8779393276712,64
190.41,325.8073883806305,64
190.42,326.4881395145333,64
190.43,327.0875109332236,64
190.44,327.9910987333457,64
190.45,329.0057777889064,64
190.46,329.5995518194431,64
190.47,329.8211535731137,64
190.48,330.073610941006,64
190.49,330.5854569685398,64
190.5,331.1095076059821,64
190.51,330.72292789110867,64
190.52,290.12564424652754,62
190.53,323.3105853005235,64
190.54,329.11034401188783,64
190.55,330.6136009744299,64
190.56,330.39845649865225,64
190.57,329.9084710737654,64
190.58,329.49045066076997,64
190.59,330.14816165166513,64
190.6,332.7028004943831,64
190.61,334.2629696112431,64
190.62,328.872433454088,64
190.63,328.089656234437,64
190.64,327.96595953245446,64
190.65,332.78048306390576,64
190.66,334.12199964625324,64
190.67,332.73453558855635,64
190.68,330.69212388030604,64
190.69,329.3178570109712,64
190.7,328.4234746323456,64
190.71,327.6176166764217,64
190.72,327.22389032413594,64
190.73,327.56649071208716,64
190.74,328.44757600292405,64
190.75,329.27923401894765,64
190.76,330.2637864718048,64
190.77,330.9282277364998,64
190.78,330.69327741932943,64
190.79,330.0281334065996,64
190.8,329.5859624898866,64
190.81,329.3993948292787,64
190.82,328.8042076632661,64
190.83,328.01323448440957,64
190.84,327.94017546700564,64
190.85,328.47843933274174,64
190.86,329.0883746591945,64
190.87,329.806435913937,64
190.88,330.6247038554988,64
190.89,330.83341068894345,64
190.9,330.5266550868689,64
190.91,330.0714792706529,64
190.92,329.46866644066705,64
190.93,328.70785895715267,64
190.94,327.8837841149943,64
190.95,327.2145024371581,64
190.96,326.55938518573964,64
190.97,325.95619114446635,64
190.98,325.1185890540468,64
190.99,321.503042562174,64
191.0,315.2812629405996,63
191.01,299.2550385901033,62
191.02,293.09520440314355,62
191.03,292.06014334426663,62
191.04,291.9681161457075,62
191.05,292.2408937718373,62
191.06,292.8813882926245,62
191.07,293.4513942309768,62
191.08,293.6163823851015,62
191.09,293.8297990579384,62
191.1,293.67105775773865,62
191.11,293.6858638711584,62
191.12,293.9869641274717,62
191.13,293.9916360984943,62
191.14,293.91561171483346,62
191.15,293.93513010264564,62
191.16,293.58159809086317,62
191.17,293.0587505235184,62
191.18,292.55988672636414,62
191.19,290.5595286829834,62
191.2,287.9775648256524,62
191.21,282.40606310647263,61
191.22,277.27896717664066,61
191.23,274.5624868261455,61
191.24,274.27359571955117,61
191.25,275.5231320008843,61
191.26,277.23231238454974,61
191.27,278.1391291630998,61
191.28,280.2706659666943,61
191.29,282.3889040846114,61
191.3,283.2059692252635,61
191.31,283.56199428006835,61
191.32,289.99011064923207,62
191.33,304.6508110463059,63
191.34,324.2745378166652,64
191.35,327.8272280198912,64
191.36,328.0809122555232,64
191.37,328.34455146632143,64
191.38,327.7877000419529,64
191.39,327.2304562137988,64
191.4,327.46545848220455,64
191.41,326.80890834840767,64
191.42,326.5761365883691,64
191.43,325.6053440813714,64
191.44,324.47752326224116,64
191.45,323.42535597731387,64
191.46,0.0,0
191.47,0.0,0
191.48,0.0,0
191.49,0.0,0
191.5,0.0,0
191.51,0.0,0
191.52,0.0,0
191.53,0.0,0
191.54,0.0,0
191.55,0.0,0
191.56,0.0,0
191.57,0.0,0
191.58,0.0,0
191.59,0.0,0
191.6,0.0,0
191.61,0.0,0
191.62,0.0,0
191.63,0.0,0
191.64,0.0,0
191.65,0.0,0
191.66,0.0,0
191.67,0.0,0
191.68,410.7062161252637,68
191.69,440.01294402182526,69
191.7,462.136309300764,70
191.71,485.35258909922186,71
191.72,504.8070154494019,71
191.73,508.7146491256322,72
191.74,504.2976029408181,71
191.75,496.1707181776135,71
191.76,499.01003169265755,71
191.77,517.9024707201063,72
191.78,540.3505763285335,73
191.79,554.6185278283243,73
191.8,282.4081457308036,61
191.81,282.2358516439685,61
191.82,282.2022647692403,61
191.83,284.24522947282003,61
191.84,287.6084357274032,62
191.85,290.901536360441,62
191.86,292.5786027715664,62
191.87,293.7381685691449,62
191.88,294.8661596468508,62
191.89,294.78195291166224,62
191.9,293.8455685677437,62
191.91,293.86604964913573,62
191.92,294.3520012294461,62
191.93,295.3534756057905,62
191.94,296.78673392297475,62
191.95,300.14893229894375,62
191.96,303.90349869946294,63
191.97,307.86037867432793,63
191.98,313.08149410243607,63
191.99,324.04257462574145,64
192.0,329.63796556423677,64
192.01,330.1944602370154,64
192.02,329.7915408598679,64
192.03,329.445681324963,64
192.04,329.2675860365302,64
192.05,329.1761335693294,64
192.06,329.06607342323207,64
192.07,329.11339770977565,64
192.08,329.16207209544274,64
192.09,329.2098336400789,64
192.1,329.1657073741771,64
192.11,329.152656785432,64
192.12,329.3197592791901,64
192.13,329.63325247431203,64
192.14,329.6310230633666,64
192.15,329.1396816910732,64
192.16,328.45723485386833,64
192.17,327.6242375615544,64
192.18,326.9259186998184,64
192.19,326.26145947888386,64
192.2,323.82755701717934,64
192.21,286.80562685672794,62
192.22,286.7782063812308,62
192.23,290.20840759383384,62
192.24,291.7039144847943,62
192.25,325.91709869540995,64
192.26,327.3348007096242,64
192.27,327.382986717824,64
192.28,327.0511129102318,64
192.29,326.66883150611835,64
192.3,326.31736149009805,64
192.31,326.22476382924015,64
192.32,354.02259169980744,65
192.33,374.440003103634,66
192.34,383.5202383046633,67
192.35,388.17243414992197,67
192.36,391.4120818622532,67
192.37,393.680318293536,67
192.38,394.27282191236606,67
192.39,393.70114312908936,67
192.4,393.2557699806189,67
192.41,393.1174858294769,67
192.42,392.761285880605,67
192.43,392.32448196455334,67
192.44,391.32642149689246,67
192.45,387.4400751810697,67
192.46,386.15932328953204,67
192.47,388.2766304707068,67
192.48,389.8338834426679,67
192.49,390.3518103193524,67
192.5,391.0244278682754,67
192.51,393.89916316940656,67
192.52,393.9285583550494,67
192.53,392.5869855516233,67
192.54,391.930504349256,67
192.55,391.8415120484329,67
192.56,391.3704269743769,67
192.57,390.96621173916077,67
192.58,390.9961589714745,67
192.59,391.55544481045325,67
192.6,392.24044548577945,67
192.61,392.34597421314555,67
192.62,392.353444951827,67
192.63,392.40765301753027,67
192.64,391.96048242130576,67
192.65,391.1860509651409,67
192.66,390.4250993017057,67
192.67,389.80911955032184,67
192.68,389.58360016227465,67
192.69,390.07998419853743,67
192.7,390.80699297308314,67
192.71,391.1938100020823,67
192.72,391.650857515699,67
192.73,392.44601411602514,67
192.74,393.0977588669428,67
192.75,393.37136959760403,67
192.76,392.8383046204283,67
192.77,391.4219838129952,67
192.78,390.3859259764462,67
192.79,389.36133415659276,67
192.8,387.67150518520225,67
192.81,386.0858271277017,67
192.82,385.4460717927295,67
192.83,385.4522082474518,67
192.84,383.6329067795725,67
192.85,383.9031128706455,67
192.86,387.4344610746764,67
192.87,389.3675654756841,67
192.88,390.5977041038203,67
192.89,391.21404623536506,67
192.9,392.4518889100565,67
192.91,395.74834869855914,67
192.92,400.4926056997449,67
192.93,399.85432244904916,67
192.94,377.5235302291534,66
192.95,363.278588387217,66
192.96,371.2784320767363,66
192.97,378.994733929901,66
192.98,387.3189494296813,67
192.99,399.0444395020562,67
193.0,406.075947063332,68
193.01,412.9624383924741,68
193.02,437.6836689131086,69
193.03,443.8671038987861,69
193.04,447.4917201112001,69
193.05,453.87200054883584,70
193.06,472.78574910023434,70
193.07,485.1014207992378,71
193.08,488.86400118646355,71
193.09,490.107144551223,71
193.1,490.20522149239486,71
193.11,488.9597891705037,71
193.12,484.50233624921253,71
193.13,477.0774055533322,70
193.14,437.57463189013373,69
193.15,434.22960044977657,69
193.16,434.01818436618805,69
193.17,436.02389490389453,69
193.18,438.4979233809863,69
193.19,442.2266315822852,69
193.2,445.6976334005261,69
193.21,448.3866156479827,69
193.22,453.74909043696925,70
193.23,471.69968211613696,70
193.24,484.0787731289981,71
193.25,491.0389673201185,71
193.26,494.0717541966834,71
193.27,494.57122514458,71
193.28,494.3659795829664,71
193.29,493.8850545922534,71
193.3,493.30542961597945,71
193.31,492.7570510564628,71
193.32,492.6856459790191,71
193.33,493.19135403587904,71
193.34,493.7852442722742,71
193.35,494.25509727909804,71
193.36,494.41816712151683,71
193.37,494.45210196317066,71
193.38,494.3273008647218,71
193.39,494.0481177945874,71
193.4,493.254265166032,71
193.41,491.8823770514694,71
193.42,489.4053082546821,71
193.43,482.88216967433135,71
193.44,466.34807789196793,70
193.45,442.26076369644517,69
193.46,415.6468426792062,68
193.47,398.6273119391704,67
193.48,400.45101466740664,67
193.49,431.89359353056756,69
193.5,455.81954363912865,70
193.51,440.1947251910056,69
193.52,436.5921963030972,69
193.53,434.19352977525443,69
193.54,433.51694895365677,69
193.55,435.11185542325455,69
193.56,436.5710482689646,69
193.57,438.52773208550843,69
193.58,439.8567647065505,69
193.59,439.82055878373944,69
193.6,439.10013076964424,69
193.61,437.4397425569844,69
193.62,433.4129651128471,69
193.63,428.72248396724166,69
193.64,413.50621704296134,68
193.65,416.98608005082644,68
193.66,452.67481079017153,69
193.67,472.33010065455284,70
193.68,471.63000653803687,70
193.69,489.10831278785645,71
193.7,489.8761265328706,71
193.71,491.72976872054716,71
193.72,494.38594242280095,71
193.73,496.6141641853307,71
193.74,494.96396930430666,71
193.75,490.2243014307091,71
193.76,447.1612953650593,69
193.77,446.4856056962667,69
193.78,340.83216018442687,65
193.79,340.01430301957123,65
193.8,343.44910681546986,65
193.81,352.81935555710925,65
193.82,360.79454939913313,66
193.83,367.46893059532437,66
193.84,370.0482398942162,66
193.85,370.61273583107624,66
193.86,370.63532480223796,66
193.87,370.18447364851573,66
193.88,369.2932813421716,66
193.89,368.2151888018746,66
193.9,367.76691952554,66
193.91,368.1769744097765,66
193.92,368.8510995630759,66
193.93,369.11385398800576,66
193.94,367.7324280308434,66
193.95,361.9799178827561,66
193.96,355.6308763689489,65
193.97,339.2016500277016,64
193.98,334.05158637265725,64
193.99,329.86553418565586,64
194.0,328.2187780809615,64
194.01,328.3456096684754,64
194.02,328.94334701972434,64
194.03,329.4053998601202,64
194.04,329.83450278982366,64
194.05,330.06109423161985,64
194.06,330.2299821662708,64
194.07,330.27326355197334,64
194.08,329.87838080911257,64
194.09,329.56523026623387,64
194.1,329.76549889562637,64
194.11,329.87851492186394,64
194.12,329.1823949444893,64
194.13,328.0873217245592,64
194.14,327.46999331527246,64
194.15,327.8798125259641,64
194.16,329.7613715576963,64
194.17,325.71373507067284,64
194.18,325.05973759576125,64
194.19,326.2860470050381,64
194.2,328.29813466876533,64
194.21,330.03634424722804,64
194.22,330.67296916049327,64
194.23,330.22229441887356,64
194.24,328.84753506006683,64
194.25,327.34648145976035,64
194.26,326.6924260402233,64
194.27,326.1570843101375,64
194.28,0.0,0
194.29,0.0,0
194.3,0.0,0
194.31,0.0,0
194.32,0.0,0
194.33,0.0,0
194.34,0.0,0
194.35,0.0,0
194.36,0.0,0
194.37,0.0,0
194.38,0.0,0
194.39,0.0,0
194.4,322.3836806978029,64
194.41,321.5730387465865,64
194.42,321.230897750357,64
194.43,322.26697622292,64
194.44,323.9790449343835,64
194.45,326.0279224314603,64
194.46,327.50881053714625,64
194.47,327.84481416552205,64
194.48,326.70774752621304,64
194.49,284.99923450232455,61
194.5,263.0282934446861,60
194.51,235.77792896401067,58
194.52,0.0,0
194.53,0.0,0
194.54,0.0,0
194.55,0.0,0
194.56,0.0,0
194.57,0.0,0
194.58,0.0,0
194.59,327.02335478638486,64
194.6,324.93354585938613,64
194.61,321.22325373618526,64
194.62,329.69062153835085,64
194.63,333.2664286132032,64
194.64,331.8444902725185,64
194.65,329.72035092263184,64
194.66,329.3831599284002,64
194.67,330.9195003985665,64
194.68,330.6412101271404,64
194.69,330.45159543141295,64
194.7,330.09777820168574,64
194.71,328.36056919592045,64
194.72,327.50766563780485,64
194.73,327.64236024857746,64
194.74,328.3428529025247,64
194.75,329.13365969282063,64
194.76,329.6008530762563,64
194.77,329.2482710180673,64
194.78,328.99645777538194,64
194.79,329.0340542348466,64
194.8,329.2489395335759,64
194.81,329.87841235694884,64
194.82,330.3344114561696,64
194.83,330.53934778728717,64
194.84,330.22315435080577,64
194.85,329.05299891660496,64
194.86,327.6063277112786,64
194.87,326.35555026415494,64
194.88,327.694476022234,64
194.89,329.81520789396774,64
194.9,328.4966247184471,64
194.91,325.4886744943424,64
194.92,334.72386935257555,64
194.93,334.49195477498495,64
194.94,334.1031722865499,64
194.95,332.9263625696175,64
194.96,331.15253501243546,64
194.97,330.7952455177947,64
194.98,0.0,0
194.99,0.0,0
195.0,0.0,0
195.01,0.0,0
195.02,0.0,0
195.03,0.0,0
195.04,0.0,0
195.05,329.8183850890929,64
195.06,333.7902087280748,64
195.07,335.8351536744017,64
195.08,335.0430276883421,64
195.09,332.4066413896256,64
195.1,330.5223403478025,64
195.11,329.7452841808454,64
195.12,328.44461759629104,64
195.13,326.93316278730197,64
195.14,326.72522394216094,64
195.15,327.7488591574684,64
195.16,329.12136066099833,64
195.17,330.3767146812545,64
195.18,331.11438219598045,64
195.19,331.2756237187632,64
195.2,330.8163749203228,64
195.21,329.30770372011494,64
195.22,326.66448438260187,64
195.23,325.8746700962561,64
195.24,326.88481056807314,64
195.25,328.5848861104886,64
195.26,329.8292870488619,64
195.27,331.05593760077033,64
195.28,331.8811173932104,64
195.29,331.89915630517453,64
195.3,331.28112536276836,64
195.31,330.3607395616988,64
195.32,329.75297338710476,64
195.33,328.6666701829002,64
195.34,326.9665958875112,64
195.35,325.7956471478419,64
195.36,324.3258131491245,64
195.37,317.80914225292366,63
195.38,306.0082069609543,63
195.39,293.6348339466818,62
195.4,290.51630616886433,62
195.41,292.761568205892,62
195.42,296.73882070107436,62
195.43,301.89533823501995,62
195.44,309.73913689638636,63
195.45,322.7532743127407,64
195.46,327.72006616169557,64
195.47,329.1819398525163,64
195.48,330.0467367438106,64
195.49,330.17814411129916,64
195.5,330.00772017293207,64
195.51,330.01575994956283,64
195.52,329.8043214723714,64
195.53,329.1542474614802,64
195.54,328.6129309664046,64
195.55,328.41679831130114,64
195.56,328.4664949564375,64
195.57,328.90682438415035,64
195.58,329.3437582109511,64
195.59,329.47410086535655,64
195.6,329.96699484031427,64
195.61,331.53034078303676,64
195.62,333.369199991452,64
195.63,334.91806108440403,64
195.64,342.09827830135754,65
195.65,363.30602159820705,66
195.66,371.09153867668647,66
195.67,372.07067426220783,66
195.68,370.6107099419348,66
195.69,356.1165208974517,65
195.7,346.0001742250989,65
195.71,335.43023823730016,64
195.72,332.84626742547215,64
195.73,332.822889424296,64
195.74,331.3112729879514,64
195.75,330.4566788242807,64
195.76,333.4848069590915,64
195.77,333.22854273803955,64
195.78,332.9262538092226,64
195.79,331.7367026840371,64
195.8,331.2668902376489,64
195.81,331.6977854151275,64
195.82,332.0309731112325,64
195.83,362.9803290059674,66
195.84,368.02473083228796,66
195.85,370.72908107422853,66
195.86,374.07837236717774,66
195.87,374.08516610278394,66
195.88,371.2653166763786,66
195.89,368.7368866849071,66
195.9,367.3020509058151,66
195.91,366.68093099687167,66
195.92,367.3670874347445,66
195.93,368.2239377562501,66
195.94,366.3939551323749,66
195.95,330.15340043738354,64
195.96,331.39003323950186,64
195.97,360.9916383141869,66
195.98,362.9204034340846,66
195.99,0.0,0
196.0,0.0,0
196.01,0.0,0
196.02,0.0,0
196.03,0.0,0
196.04,313.1379643686055,63
196.05,308.2460423998727,63
196.06,306.7210787906475,63
196.07,309.7565083280681,63
196.08,326.95754729474555,64
196.09,329.3836845503501,64
196.1,329.1420125182051,64
196.11,328.24047386703063,64
196.12,327.8224381140008,64
196.13,328.53747741470096,64
196.14,329.7619034616434,64
196.15,329.7287515603189,64
196.16,321.1064291899854,64
196.17,0.0,0
196.18,0.0,0
196.19,0.0,0
196.2,0.0,0
196.21,0.0,0
196.22,0.0,0
196.23,0.0,0
196.24,0.0,0
196.25,0.0,0
196.26,0.0,0
196.27,296.49610958208194,62
196.28,293.0028334939855,62
196.29,290.6906673657658,62
196.3,286.9309593226486,62
196.31,287.41049777605554,62
196.32,289.67456544046667,62
196.33,292.3037794599918,62
196.34,293.93834806949303,62
196.35,294.47356183488785,62
196.36,294.43463200632465,62
196.37,293.78229460454924,62
196.38,292.94952399959595,62
196.39,292.3525137305699,62
196.4,291.3619903083425,62
196.41,289.4740164263097,62
196.42,285.17408797825794,61
196.43,281.4956521293256,61
196.44,277.27233431182106,61
196.45,274.5885152418367,61
196.46,272.40405736945405,61
196.47,270.3201595704051,61
196.48,267.40379167739474,60
196.49,261.273029592565,60
196.5,252.29198558551928,59
196.51,246.8668374395534,59
196.52,245.18440634732008,59
196.53,245.30019624223758,59
196.54,246.48903647921168,59
196.55,247.31146149475947,59
196.56,247.67449312240643,59
196.57,247.9454935508204,59
196.58,248.04364509669733,59
196.59,247.76582553120812,59
196.6,247.21538131845037,59
196.61,246.61361370279803,59
196.62,245.77916989973704,59
196.63,245.3982273359287,59
196.64,245.4878267128875,59
196.65,247.27057047312505,59
196.66,247.86228881219543,59
196.67,248.34998496732368,59
196.68,266.17139408936185,60
196.69,271.41799435369495,61
196.7,277.7284646225746,61
196.71,281.9621741876726,61
196.72,285.09363913398596,61
196.73,286.9606105106995,62
196.74,287.8794639620505,62
196.75,289.07826993015203,62
196.76,290.40598932392226,62
196.77,291.19494788885794,62
196.78,292.03183426850495,62
196.79,293.2710302298006,62
196.8,296.7634711545294,62
196.81,299.1480983047651,62
196.82,300.9312628616512,62
196.83,304.6602740549735,63
196.84,313.1839341593802,63
196.85,320.8852892695775,64
196.86,324.31572513601935,64
196.87,324.2097558600419,64
196.88,320.33354890412147,64
196.89,314.060210455933,63
196.9,305.08254901592466,63
196.91,297.2368970815947,62
196.92,293.1578294918612,62
196.93,292.10950720972477,62
196.94,292.3320168074445,62
196.95,292.89797841055326,62
196.96,293.70325141279875,62
196.97,294.21569364449954,62
196.98,294.4077595739386,62
196.99,294.26157569321003,62
197.0,294.43556178217216,62
197.01,294.6268321777395,62
197.02,294.45748522331075,62
197.03,293.8357854345516,62
197.04,293.252465679327,62
197.05,292.7340964231439,62
197.06,292.5429971627141,62
197.07,292.6480973618399,62
197.08,292.84847588839915,62
197.09,293.16719412359623,62
197.1,293.24154495457606,62
197.11,292.9660080515846,62
197.12,292.85137638852467,62
197.13,292.91788822521676,62
197.14,292.91334888927054,62
197.15,293.07008702353124,62
197.16,293.7044297640794,62
197.17,294.4598775322196,62
197.18,294.6079978922688,62
197.19,294.3268655265944,62
197.2,293.97928259703923,62
197.21,293.44151455675427,62
197.22,292.6485993753965,62
197.23,291.60559318136956,62
197.24,290.061147937889,62
197.25,287.3967916808861,62
197.26,281.82636507218433,61
197.27,278.2699094955262,61
197.28,277.438259989831,61
197.29,277.9474486038736,61
197.3,279.2523560542674,61
197.31,280.59664192521274,61
197.32,282.89944059664725,61
197.33,287.32364617752177,62
197.34,292.4023151261031,62
197.35,293.4847353931397,62
197.36,293.44825759954676,62
197.37,292.6306162542315,62
197.38,291.07108441074655,62
197.39,289.13040636340793,62
197.4,285.7721583740865,62
197.41,280.1580026134106,61
197.42,277.7560600374479,61
197.43,277.6767597784762,61
197.44,278.626693059781,61
197.45,280.10261760976476,61
197.46,283.3616748052431,61
197.47,286.95111925672904,62
197.48,290.98252160622275,62
197.49,293.0053464496592,62
197.5,293.3679427274065,62
197.51,292.9091613831428,62
197.52,291.8906728610814,62
197.53,290.72825687607417,62
197.54,288.74371865775134,62
197.55,283.7527858428248,61
197.56,280.0726601922545,61
197.57,279.1817791671899,61
197.58,279.7241602655919,61
197.59,281.1225597374324,61
197.6,283.64026134456765,61
197.61,287.188444411133,62
197.62,291.07410600159216,62
197.63,293.1621573471218,62
197.64,293.1049832159341,62
197.65,292.3827516303192,62
197.66,291.58153037545424,62
197.67,290.689504081968,62
197.68,288.85031831755094,62
197.69,285.29301510629534,61
197.7,282.4300859758089,61
197.71,281.73086546506124,61
197.72,282.71673258260506,61
197.73,286.0756912145307,62
197.74,290.1126669086687,62
197.75,291.5140442919867,62
197.76,291.884017824567,62
197.77,291.9185272421362,62
197.78,291.96999587329657,62
197.79,291.7309516408309,62
197.8,290.78883737011205,62
197.81,289.37392028817266,62
197.82,289.75213922519873,62
197.83,294.59445060532414,62
197.84,288.86177386526475,62
197.85,285.82813833378884,62
197.86,286.8374956912067,62
197.87,288.02367157850705,62
197.88,287.15762264757535,62
197.89,286.5714225895191,62
197.9,288.24239021999466,62
197.91,290.579186030994,62
197.92,290.58768088405054,62
197.93,290.7109121063024,62
197.94,289.87749014477805,62
197.95,289.6191180887312,62
197.96,290.8325425038109,62
197.97,290.63765285425956,62
197.98,289.8112058574813,62
197.99,288.85670779670846,62
198.0,0.0,0
198.01,0.0,0
198.02,0.0,0
198.03,0.0,0
198.04,0.0,0
198.05,0.0,0
198.06,0.0,0
198.07,0.0,0
198.08,0.0,0
198.09,0.0,0
198.1,0.0,0
198.11,290.8223523695542,62
198.12,291.8569901346771,62
198.13,292.045533616192,62
198.14,291.33352488149296,62
198.15,290.5427926648371,62
198.16,289.44897153410994,62
198.17,0.0,0
198.18,0.0,0
198.19,0.0,0
198.2,0.0,0
198.21,0.0,0
198.22,0.0,0
198.23,0.0,0
198.24,0.0,0
198.25,0.0,0
198.26,0.0,0
198.27,0.0,0
198.28,0.0,0
198.29,0.0,0
198.3,0.0,0
198.31,0.0,0
198.32,0.0,0
198.33,0.0,0
198.34,0.0,0
198.35,0.0,0
198.36,0.0,0
198.37,0.0,0
198.38,0.0,0
198.39,0.0,0
198.4,0.0,0
198.41,0.0,0
198.42,0.0,0
198.43,0.0,0
198.44,0.0,0
198.45,0.0,0
198.46,0.0,0
198.47,0.0,0
198.48,0.0,0
198.49,0.0,0
198.5,0.0,0
198.51,0.0,0
198.52,0.0,0
198.53,0.0,0
198.54,0.0,0
198.55,0.0,0
198.56,0.0,0
198.57,0.0,0
198.58,0.0,0
198.59,0.0,0
198.6,0.0,0
198.61,0.0,0
198.62,0.0,0
198.63,0.0,0
198.64,0.0,0
198.65,0.0,0
198.66,0.0,0
198.67,0.0,0
198.68,0.0,0
198.69,0.0,0
198.7,0.0,0
198.71,0.0,0
198.72,0.0,0
198.73,0.0,0
198.74,0.0,0
198.75,0.0,0
198.76,260.9024771532785,60
198.77,262.9427193746891,60
198.78,266.4867257609627,60
198.79,272.25735792579025,61
198.8,276.0454311888028,61
198.81,0.0,0
198.82,142.99468107833002,50
198.83,146.13765111227286,50
198.84,146.70571409438773,50
198.85,146.72222486415032,50
198.86,144.97639473627993,50
198.87,144.23919748664312,50
198.88,144.69576855314338,50
198.89,145.00754158956943,50
198.9,143.44616985200227,50
198.91,141.82301677981727,49
198.92,140.20841170209428,49
198.93,274.6601245033191,61
198.94,274.16508418554776,61
198.95,271.50709847326283,61
198.96,264.5609351772622,60
198.97,259.3098439816571,60
198.98,256.60400323248456,60
198.99,253.43143673829027,59
199.0,249.64059374592821,59
199.01,248.53294795076337,59
199.02,248.61722879544507,59
199.03,249.1830339577988,59
199.04,246.40623240119714,59
199.05,244.49958258114555,59
199.06,243.46183940566777,59
199.07,242.21608529301594,59
199.08,239.41481292353006,58
199.09,236.7993506143578,58
199.1,239.75968529879572,58
199.11,0.0,0
199.12,0.0,0
199.13,0.0,0
199.14,216.87592522176175,57
199.15,230.11867127825306,58
199.16,242.33077280309075,59
199.17,246.0271920100754,59
199.18,245.9457397830516,59
199.19,245.74877389146536,59
199.2,246.31485191111105,59
199.21,247.33596312104066,59
199.22,247.6420748061656,59
199.23,246.91899226092795,59
199.24,246.14029285532672,59
199.25,246.5283062309964,59
199.26,246.0784603114604,59
199.27,240.4290041867416,59
199.28,239.89694073750096,58
199.29,239.2430762758921,58
199.3,0.0,0
199.31,0.0,0
199.32,0.0,0
199.33,0.0,0
199.34,0.0,0
199.35,0.0,0
199.36,0.0,0
199.37,0.0,0
199.38,0.0,0
199.39,0.0,0
199.4,0.0,0
199.41,242.8867097277683,59
199.42,242.83058464901268,59
199.43,243.0081373376785,59
199.44,244.75245940061302,59
199.45,0.0,0
199.46,121.43099307689445,47
199.47,122.66047366695268,47
199.48,123.81157879485727,47
199.49,124.2275057183756,47
199.5,124.36059041886246,47
199.51,124.49407615032973,47
199.52,124.45995160178019,47
199.53,124.44500283748631,47
199.54,124.49739822176116,47
199.55,124.73621968828043,47
199.56,125.20407174328503,47
199.57,125.40379643529624,47
199.58,125.8645355441684,47
199.59,127.32102202680638,48
199.6,128.2295540334361,48
199.61,128.9127944474433,48
199.62,134.04843732989113,48
199.63,137.40633751200284,49
199.64,142.37166242045387,49
199.65,143.7556112561354,50
199.66,144.24308221305301,50
199.67,144.97143639238226,50
199.68,145.23434140937766,50
199.69,144.86706837422744,50
199.7,144.99404622681718,50
199.71,145.78033196116246,50
199.72,292.9493440913254,62
199.73,293.41772377835605,62
199.74,293.64241689566853,62
199.75,293.42412497848244,62
199.76,293.67773305381763,62
199.77,294.2625637986452,62
